trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.5, 'e': 0.6319999999999997}",20,0,-56.636047710661224,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.6299999999999997}",20,0,-62.66302441652737,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
186,False,"{'a': 0.5, 'e': 0.6279999999999997}",30,0,-78.81364772974898,"{0: 21, 1: 0, 2: 8, 3: 1, 4: 0}",0
187,False,"{'a': 0.5, 'e': 0.6259999999999997}",25,0,-168.25033877329264,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
188,False,"{'a': 0.5, 'e': 0.6239999999999997}",20,0,-123.65002236285095,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
189,False,"{'a': 0.5, 'e': 0.6219999999999997}",20,0,-94.96670102717435,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.6199999999999997}",20,0,-54.03914804461162,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
191,False,"{'a': 0.5, 'e': 0.6179999999999997}",20,0,-141.8021743092173,"{0: 12, 1: 4, 2: 1, 3: 0, 4: 3}",0
192,False,"{'a': 0.5, 'e': 0.6159999999999997}",30,0,-102.9600041527645,"{0: 22, 1: 3, 2: 2, 3: 1, 4: 2}",0
193,False,"{'a': 0.5, 'e': 0.6139999999999997}",30,0,-9.86528792170153,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
194,False,"{'a': 0.5, 'e': 0.6119999999999997}",20,0,-59.00050738975246,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.6099999999999997}",20,0,-74.24441241485152,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 2}",0
196,False,"{'a': 0.5, 'e': 0.6079999999999997}",20,0,-110.05214947992681,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.6059999999999997}",20,0,-51.984533496521216,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
198,False,"{'a': 0.5, 'e': 0.6039999999999996}",20,0,-75.20769562024643,"{0: 14, 1: 1, 2: 1, 3: 4, 4: 0}",0
199,False,"{'a': 0.5, 'e': 0.6019999999999996}",20,0,-58.086951573952405,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.5999999999999996}",25,0,-101.69031330709119,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
201,False,"{'a': 0.5, 'e': 0.5979999999999996}",25,0,-147.16990526296627,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 3}",0
202,False,"{'a': 0.5, 'e': 0.5959999999999996}",25,0,-121.1318436727308,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
203,False,"{'a': 0.5, 'e': 0.5939999999999996}",20,0,-70.62592131412772,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
204,False,"{'a': 0.5, 'e': 0.5919999999999996}",25,0,-129.46022478511057,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
205,False,"{'a': 0.5, 'e': 0.5899999999999996}",25,0,-81.94268033036909,"{0: 17, 1: 2, 2: 3, 3: 3, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.5879999999999996}",25,0,-21.729326529722528,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.5859999999999996}",30,0,-122.55414457542466,"{0: 22, 1: 1, 2: 2, 3: 4, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.5839999999999996}",20,0,-50.00625184704345,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
209,False,"{'a': 0.5, 'e': 0.5819999999999996}",20,0,-97.96122210472868,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
210,False,"{'a': 0.5, 'e': 0.5799999999999996}",30,0,-113.07991032845635,"{0: 22, 1: 1, 2: 3, 3: 3, 4: 1}",0
211,False,"{'a': 0.5, 'e': 0.5779999999999996}",20,0,-68.42513498116173,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.5759999999999996}",25,0,-83.9784267959213,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
213,False,"{'a': 0.5, 'e': 0.5739999999999996}",20,0,-39.55195210588619,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
214,False,"{'a': 0.5, 'e': 0.5719999999999996}",25,0,-45.11019606857336,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
215,False,"{'a': 0.5, 'e': 0.5699999999999996}",25,0,-7.525431683854461,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.5679999999999996}",25,0,-44.592398269307694,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.5659999999999996}",25,0,-57.73798014823035,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
218,False,"{'a': 0.5, 'e': 0.5639999999999996}",20,0,-62.64469656819292,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.5619999999999996}",20,0,-58.08635493979017,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
220,False,"{'a': 0.5, 'e': 0.5599999999999996}",20,0,1.5983254354653602,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
221,False,"{'a': 0.5, 'e': 0.5579999999999996}",25,0,-138.47165844066052,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
222,False,"{'a': 0.5, 'e': 0.5559999999999996}",20,0,-21.831102864190512,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
223,False,"{'a': 0.5, 'e': 0.5539999999999996}",25,0,-109.08428186808719,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
224,False,"{'a': 0.5, 'e': 0.5519999999999996}",25,0,-93.42165018618428,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
225,False,"{'a': 0.5, 'e': 0.5499999999999996}",25,0,-101.58113433735656,"{0: 18, 1: 1, 2: 2, 3: 3, 4: 1}",0
226,False,"{'a': 0.5, 'e': 0.5479999999999996}",20,0,-33.648053291647514,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
227,False,"{'a': 0.5, 'e': 0.5459999999999996}",20,0,-11.81055816917746,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
228,False,"{'a': 0.5, 'e': 0.5439999999999996}",25,0,-72.70329532585374,"{0: 17, 1: 3, 2: 2, 3: 3, 4: 0}",0
229,False,"{'a': 0.5, 'e': 0.5419999999999996}",20,0,-41.89516871990678,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
230,False,"{'a': 0.5, 'e': 0.5399999999999996}",20,0,-65.1215114112903,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
231,False,"{'a': 0.5, 'e': 0.5379999999999996}",25,0,-74.73418679966889,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
232,False,"{'a': 0.5, 'e': 0.5359999999999996}",25,0,-16.063199802906926,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
233,False,"{'a': 0.5, 'e': 0.5339999999999996}",30,0,-68.3630877313407,"{0: 26, 1: 0, 2: 1, 3: 2, 4: 1}",0
234,False,"{'a': 0.5, 'e': 0.5319999999999996}",25,0,-95.98529031718246,"{0: 18, 1: 0, 2: 3, 3: 4, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.5299999999999996}",25,0,-51.314633169159386,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
236,False,"{'a': 0.5, 'e': 0.5279999999999996}",25,0,-117.10165135775296,"{0: 17, 1: 1, 2: 3, 3: 3, 4: 1}",0
237,False,"{'a': 0.5, 'e': 0.5259999999999996}",25,0,-78.97861108368181,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
238,False,"{'a': 0.5, 'e': 0.5239999999999996}",25,0,-32.76567954461491,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
239,False,"{'a': 0.5, 'e': 0.5219999999999996}",20,0,15.904220532854682,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
240,False,"{'a': 0.5, 'e': 0.5199999999999996}",20,0,-48.58250538417669,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.5179999999999996}",25,0,-58.25936526379723,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
242,False,"{'a': 0.5, 'e': 0.5159999999999996}",20,0,-63.15514490819311,"{0: 15, 1: 0, 2: 2, 3: 3, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.5139999999999996}",30,0,-109.18187881412108,"{0: 19, 1: 3, 2: 5, 3: 3, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.5119999999999996}",25,0,-128.8533312002914,"{0: 18, 1: 2, 2: 1, 3: 2, 4: 2}",0
245,False,"{'a': 0.5, 'e': 0.5099999999999996}",25,0,-84.38571835187557,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.5079999999999996}",20,0,-3.9969735902375985,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.5059999999999996}",30,0,-108.78037695410178,"{0: 22, 1: 3, 2: 2, 3: 1, 4: 2}",0
248,False,"{'a': 0.5, 'e': 0.5039999999999996}",20,0,-81.82045557701845,"{0: 15, 1: 1, 2: 0, 3: 3, 4: 1}",0
249,False,"{'a': 0.5, 'e': 0.5019999999999996}",20,0,-47.46579847860911,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
250,False,"{'a': 0.5, 'e': 0.49999999999999956}",25,0,-12.405355333745703,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.49799999999999955}",20,0,-101.0682709222579,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
252,False,"{'a': 0.5, 'e': 0.49599999999999955}",25,0,-154.24361458747728,"{0: 16, 1: 4, 2: 1, 3: 1, 4: 3}",0
253,False,"{'a': 0.5, 'e': 0.49399999999999955}",20,0,-73.96284257977376,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
254,False,"{'a': 0.5, 'e': 0.49199999999999955}",25,0,-136.40637636450413,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
255,False,"{'a': 0.5, 'e': 0.48999999999999955}",20,12,-1.587313308677996,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.48799999999999955}",25,0,-60.7919710225445,"{0: 20, 1: 0, 2: 2, 3: 3, 4: 0}",0
257,False,"{'a': 0.5, 'e': 0.48599999999999954}",25,0,-63.16050473246647,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
258,False,"{'a': 0.5, 'e': 0.48399999999999954}",20,0,-37.33093707901019,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
259,False,"{'a': 0.5, 'e': 0.48199999999999954}",30,11,-30.307120191711917,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.47999999999999954}",25,0,-45.201472978627116,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.47799999999999954}",20,0,-31.058391497540626,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
262,False,"{'a': 0.5, 'e': 0.47599999999999953}",20,0,-94.70374421956028,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
263,False,"{'a': 0.5, 'e': 0.47399999999999953}",20,3,-91.06409700953046,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 2}",1
264,False,"{'a': 0.5, 'e': 0.47199999999999953}",25,0,-103.9629889657824,"{0: 15, 1: 1, 2: 6, 3: 3, 4: 0}",0
265,False,"{'a': 0.5, 'e': 0.46999999999999953}",30,0,-65.64056530785948,"{0: 26, 1: 0, 2: 1, 3: 2, 4: 1}",0
266,False,"{'a': 0.5, 'e': 0.4679999999999995}",20,0,-63.642436242955334,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
267,False,"{'a': 0.5, 'e': 0.4659999999999995}",20,0,-46.76871332480428,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
268,False,"{'a': 0.5, 'e': 0.4639999999999995}",30,4,-4.789208362005836,"{0: 23, 1: 1, 2: 1, 3: 1, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.4619999999999995}",20,0,-96.61740272911719,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
270,False,"{'a': 0.5, 'e': 0.4599999999999995}",20,0,-38.72480791521636,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
271,False,"{'a': 0.5, 'e': 0.4579999999999995}",25,0,-67.70785551488606,"{0: 19, 1: 1, 2: 2, 3: 3, 4: 0}",0
272,False,"{'a': 0.5, 'e': 0.4559999999999995}",25,0,-70.30335831497969,"{0: 18, 1: 2, 2: 2, 3: 3, 4: 0}",0
273,False,"{'a': 0.5, 'e': 0.4539999999999995}",25,0,-15.015601685961162,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
274,False,"{'a': 0.5, 'e': 0.4519999999999995}",20,0,-113.87801871891826,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
275,False,"{'a': 0.5, 'e': 0.4499999999999995}",25,0,-27.057726013850132,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
276,False,"{'a': 0.5, 'e': 0.4479999999999995}",25,0,-88.194426273158,"{0: 18, 1: 3, 2: 1, 3: 2, 4: 1}",0
277,False,"{'a': 0.5, 'e': 0.4459999999999995}",25,0,-115.28663960525124,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.4439999999999995}",25,0,-30.734297362813884,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
279,False,"{'a': 0.5, 'e': 0.4419999999999995}",30,0,-281.09105551517706,"{0: 18, 1: 2, 2: 2, 3: 3, 4: 5}",0
280,False,"{'a': 0.5, 'e': 0.4399999999999995}",25,0,-77.5563956552542,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
281,False,"{'a': 0.5, 'e': 0.4379999999999995}",25,0,-58.026249620830356,"{0: 19, 1: 2, 2: 1, 3: 3, 4: 0}",0
282,False,"{'a': 0.5, 'e': 0.4359999999999995}",25,0,-74.8555535569201,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
283,False,"{'a': 0.5, 'e': 0.4339999999999995}",25,0,-71.9167754100423,"{0: 18, 1: 1, 2: 3, 3: 3, 4: 0}",0
284,False,"{'a': 0.5, 'e': 0.4319999999999995}",20,0,-27.779658178964507,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
285,False,"{'a': 0.5, 'e': 0.4299999999999995}",20,0,-16.397523943961545,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
286,False,"{'a': 0.5, 'e': 0.4279999999999995}",25,0,-77.31601405359413,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
287,False,"{'a': 0.5, 'e': 0.4259999999999995}",20,0,-16.022778682524688,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
288,False,"{'a': 0.5, 'e': 0.4239999999999995}",30,12,-10.271619344455566,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.4219999999999995}",35,0,-120.96067336804688,"{0: 26, 1: 0, 2: 5, 3: 3, 4: 1}",0
290,False,"{'a': 0.5, 'e': 0.4199999999999995}",25,0,-19.3158033750023,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
291,False,"{'a': 0.5, 'e': 0.4179999999999995}",20,0,-192.3351362154471,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 4}",0
292,False,"{'a': 0.5, 'e': 0.4159999999999995}",25,0,-65.0527343380819,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
293,False,"{'a': 0.5, 'e': 0.4139999999999995}",25,0,-97.29743180125013,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
294,False,"{'a': 0.5, 'e': 0.4119999999999995}",20,0,-28.215657414721125,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
295,False,"{'a': 0.5, 'e': 0.4099999999999995}",25,7,-66.47362399693898,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
296,False,"{'a': 0.5, 'e': 0.4079999999999995}",20,0,-60.85371525401568,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
297,False,"{'a': 0.5, 'e': 0.4059999999999995}",20,0,-48.73593222387768,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
298,False,"{'a': 0.5, 'e': 0.40399999999999947}",20,0,-93.88736814831469,"{0: 15, 1: 0, 2: 1, 3: 3, 4: 1}",0
299,False,"{'a': 0.5, 'e': 0.40199999999999947}",25,0,-129.61913394487928,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
300,False,"{'a': 0.5, 'e': 0.39999999999999947}",25,0,-80.32106457538707,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
301,False,"{'a': 0.5, 'e': 0.39799999999999947}",25,0,-57.93909515150985,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
302,False,"{'a': 0.5, 'e': 0.39599999999999946}",20,0,14.582361545862277,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
303,False,"{'a': 0.5, 'e': 0.39399999999999946}",20,0,-88.41400076918345,"{0: 12, 1: 1, 2: 4, 3: 3, 4: 0}",0
304,False,"{'a': 0.5, 'e': 0.39199999999999946}",20,0,-44.900285840587436,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
305,False,"{'a': 0.5, 'e': 0.38999999999999946}",20,0,1.9230549137553195,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
306,False,"{'a': 0.5, 'e': 0.38799999999999946}",30,0,-167.42222610881166,"{0: 18, 1: 1, 2: 6, 3: 4, 4: 1}",0
307,False,"{'a': 0.5, 'e': 0.38599999999999945}",35,0,-117.90452371652293,"{0: 29, 1: 0, 2: 1, 3: 3, 4: 2}",0
308,False,"{'a': 0.5, 'e': 0.38399999999999945}",35,0,-17.546698633717977,"{0: 29, 1: 3, 2: 3, 3: 0, 4: 0}",0
309,False,"{'a': 0.5, 'e': 0.38199999999999945}",20,0,-66.01211875085212,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
310,False,"{'a': 0.5, 'e': 0.37999999999999945}",25,0,-78.52076786374754,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
311,False,"{'a': 0.5, 'e': 0.37799999999999945}",30,0,-44.88270924736787,"{0: 26, 1: 0, 2: 1, 3: 3, 4: 0}",0
312,False,"{'a': 0.5, 'e': 0.37599999999999945}",30,0,-51.3815766356055,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
313,False,"{'a': 0.5, 'e': 0.37399999999999944}",25,0,-84.00415875428428,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
314,False,"{'a': 0.5, 'e': 0.37199999999999944}",20,0,-65.57902487249244,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
315,False,"{'a': 0.5, 'e': 0.36999999999999944}",20,0,-22.315247513907043,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
316,False,"{'a': 0.5, 'e': 0.36799999999999944}",20,0,-28.91818789345146,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
317,False,"{'a': 0.5, 'e': 0.36599999999999944}",25,0,-172.35098507303232,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
318,False,"{'a': 0.5, 'e': 0.36399999999999944}",20,0,-162.70680144220864,"{0: 11, 1: 1, 2: 3, 3: 3, 4: 2}",0
319,False,"{'a': 0.5, 'e': 0.36199999999999943}",20,0,9.832710606242152,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
320,False,"{'a': 0.5, 'e': 0.35999999999999943}",30,0,-15.5089785404776,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
321,False,"{'a': 0.5, 'e': 0.35799999999999943}",25,0,-117.21348345931442,"{0: 17, 1: 1, 2: 3, 3: 3, 4: 1}",0
322,False,"{'a': 0.5, 'e': 0.35599999999999943}",20,0,-41.12028908173231,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
323,False,"{'a': 0.5, 'e': 0.3539999999999994}",20,0,-7.313602428835937,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
324,False,"{'a': 0.5, 'e': 0.3519999999999994}",20,0,-33.32982907609356,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.3499999999999994}",20,0,-49.69095804445969,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
326,False,"{'a': 0.5, 'e': 0.3479999999999994}",30,0,-70.33013864912736,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
327,False,"{'a': 0.5, 'e': 0.3459999999999994}",20,9,1.608274292139381,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.3439999999999994}",25,0,-77.54275399470478,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
329,False,"{'a': 0.5, 'e': 0.3419999999999994}",20,0,-53.51946452944743,"{0: 15, 1: 2, 2: 0, 3: 3, 4: 0}",0
330,False,"{'a': 0.5, 'e': 0.3399999999999994}",20,0,-29.294238035353583,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
331,False,"{'a': 0.5, 'e': 0.3379999999999994}",20,0,-24.78884541037525,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
332,False,"{'a': 0.5, 'e': 0.3359999999999994}",25,0,-80.57571039400378,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
333,False,"{'a': 0.5, 'e': 0.3339999999999994}",20,0,-17.855248848578125,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
334,False,"{'a': 0.5, 'e': 0.3319999999999994}",25,0,-8.946213389274986,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
335,False,"{'a': 0.5, 'e': 0.3299999999999994}",30,0,-178.93375586917648,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
336,False,"{'a': 0.5, 'e': 0.3279999999999994}",30,0,-7.8073772558429795,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
337,False,"{'a': 0.5, 'e': 0.3259999999999994}",20,0,-41.32768456920631,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
338,False,"{'a': 0.5, 'e': 0.3239999999999994}",30,0,-11.530501440886935,"{0: 27, 1: 2, 2: 0, 3: 1, 4: 0}",0
339,False,"{'a': 0.5, 'e': 0.3219999999999994}",25,0,-85.55761397228866,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
340,False,"{'a': 0.5, 'e': 0.3199999999999994}",25,0,-57.63271477726287,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
341,False,"{'a': 0.5, 'e': 0.3179999999999994}",25,0,11.405926357576865,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
342,False,"{'a': 0.5, 'e': 0.3159999999999994}",25,0,-47.14676253422975,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
343,False,"{'a': 0.5, 'e': 0.3139999999999994}",20,0,20.931880570196032,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
344,False,"{'a': 0.5, 'e': 0.3119999999999994}",20,0,-53.304516356316505,"{0: 16, 1: 1, 2: 0, 3: 3, 4: 0}",0
345,False,"{'a': 0.5, 'e': 0.3099999999999994}",25,0,-139.36220610964108,"{0: 17, 1: 2, 2: 1, 3: 3, 4: 2}",0
346,False,"{'a': 0.5, 'e': 0.3079999999999994}",20,0,-27.289061535567907,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
347,False,"{'a': 0.5, 'e': 0.3059999999999994}",30,0,-91.17024872723259,"{0: 21, 1: 1, 2: 5, 3: 3, 4: 0}",0
348,False,"{'a': 0.5, 'e': 0.3039999999999994}",20,0,-14.110535729062116,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
349,False,"{'a': 0.5, 'e': 0.3019999999999994}",20,0,-38.53377580639757,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
350,False,"{'a': 0.5, 'e': 0.2999999999999994}",20,0,-75.61824789814868,"{0: 14, 1: 1, 2: 1, 3: 4, 4: 0}",0
351,False,"{'a': 0.5, 'e': 0.2979999999999994}",20,0,-61.1761296948935,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
352,False,"{'a': 0.5, 'e': 0.2959999999999994}",25,0,-96.11029785428347,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
353,False,"{'a': 0.5, 'e': 0.2939999999999994}",20,0,-8.519715292078638,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
354,False,"{'a': 0.5, 'e': 0.29199999999999937}",20,0,3.85644592370016,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
355,False,"{'a': 0.5, 'e': 0.28999999999999937}",20,0,-31.016234376900698,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
356,False,"{'a': 0.5, 'e': 0.28799999999999937}",30,0,-100.68981034528873,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",0
357,False,"{'a': 0.5, 'e': 0.28599999999999937}",20,0,2.2144289541933366,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
358,False,"{'a': 0.5, 'e': 0.28399999999999936}",35,0,-109.13853227816537,"{0: 27, 1: 0, 2: 5, 3: 2, 4: 1}",0
359,False,"{'a': 0.5, 'e': 0.28199999999999936}",25,0,-125.01630061974231,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
360,False,"{'a': 0.5, 'e': 0.27999999999999936}",20,0,-34.414571739441044,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
361,False,"{'a': 0.5, 'e': 0.27799999999999936}",25,0,-101.71945856894718,"{0: 17, 1: 0, 2: 4, 3: 4, 4: 0}",0
362,False,"{'a': 0.5, 'e': 0.27599999999999936}",30,0,-26.269103353804798,"{0: 27, 1: 1, 2: 0, 3: 2, 4: 0}",0
363,False,"{'a': 0.5, 'e': 0.27399999999999936}",20,0,-59.50777808055267,"{0: 15, 1: 1, 2: 1, 3: 3, 4: 0}",0
364,False,"{'a': 0.5, 'e': 0.27199999999999935}",20,0,-38.88635992871325,"{0: 17, 1: 0, 2: 0, 3: 3, 4: 0}",0
365,False,"{'a': 0.5, 'e': 0.26999999999999935}",25,0,-99.50120853538293,"{0: 19, 1: 0, 2: 2, 3: 3, 4: 1}",0
366,False,"{'a': 0.5, 'e': 0.26799999999999935}",20,0,-86.96061530086963,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
